-1.0
-1.0
-1.0
-1.0
-1.0
-1.0
-1.0
-1.0
6.687606014597531e-15
2.2898872098756427e-15
-2.5534616000542544e-16
4.750707090906516e-16
0.0
-9.870180466368777e-16
1.9358092217654083e-15
-2.5367195604101864e-15
2.1895978537855643e-15
0.0
-2.0227269772606957e-15
-2.0227269772606957e-15
-2.4098509661521658e-15
0.0
3.654575583578576e-15
-3.0415141411519804e-16
